date,sender_id,username,message
2026-01-26 14:01:37+00:00,6601252257,danyhamdalah,banyakkkkkk
2026-01-26 13:55:08+00:00,682626123,Feri_Setyawn,
2026-01-26 13:50:37+00:00,5364537354,valdi_di,
2026-01-26 13:49:19+00:00,1260656767,azamm556,
2026-01-26 13:39:00+00:00,1698198430,TheoAlldoPD,
2026-01-26 13:33:48+00:00,7167556907,,
2026-01-26 13:32:28+00:00,8463981162,,
2026-01-26 13:21:47+00:00,5589750992,skyp135,
2026-01-26 13:20:25+00:00,5720354926,Ilhamverr,
2026-01-26 13:18:34+00:00,5821293459,,
2026-01-26 13:11:35+00:00,8484349293,,
2026-01-26 13:11:32+00:00,6628678400,,gaada pilihan lain bang 🤣
2026-01-26 12:57:51+00:00,7942944426,Rfly87,
2026-01-26 12:01:25+00:00,1298932848,christiannwid,Oo iya oke
2026-01-26 12:00:45+00:00,5616233224,,ada dibawah broksum
2026-01-26 12:00:05+00:00,1298932848,christiannwid,Di stockbit liatnya di mana?
2026-01-26 11:52:38+00:00,6601252257,danyhamdalah,masih selera aja sm bumi🤣
2026-01-26 11:21:49+00:00,5616233224,,"kwkwkkw xl kanan mg kiri, mg kiri xl kanan"
2026-01-26 11:10:46+00:00,5403188989,balmondsky,wkwk
2026-01-26 11:10:04+00:00,6628678400,,bumi segera dikebumikan
2026-01-26 10:55:54+00:00,7328261686,,Bumi dilanda Gempa Bumi
2026-01-26 10:49:30+00:00,6984255583,,bumi b2😭
2026-01-26 10:47:21+00:00,6569118199,,Iya bang
2026-01-26 10:46:52+00:00,6984255583,,saham konglo pada ambless yaa
2026-01-26 10:11:03+00:00,6628678400,,masih
2026-01-26 10:10:43+00:00,942175980,Nopriga,gak sekali dua kali loh bang😂
2026-01-26 09:43:17+00:00,6860783440,Sibolisnaburju3,Apanya ini
2026-01-26 09:12:58+00:00,7653991826,,Janjian bang😂
2026-01-26 09:12:01+00:00,6189942230,,aduh ditinggal solat ashar RMKO jatuh tersungkur
2026-01-26 09:05:22+00:00,461883983,Marcoss1234567,Mungkin ini yang dinamakan cinta semati mas
2026-01-26 09:04:53+00:00,8430375869,babigulingguling07,Ini maksutnya gimana bisa barengan gini 😂😅🤣
2026-01-26 09:04:50+00:00,461883983,Marcoss1234567,Holder inet mina sehat semua ? 😢😂
2026-01-26 09:04:19+00:00,6696098491,lollypopppermen,"Saham ku arb smua 🤣🤣🤣,, ada tempat husus ODGJ ganteng ga 😭😭"
2026-01-26 09:03:30+00:00,1354247806,erlanggaaws,
2026-01-26 09:01:43+00:00,8358742792,,Kirim ke gw aja 😤
2026-01-26 09:01:21+00:00,1354247806,erlanggaaws,maaf salah kirim
2026-01-26 08:56:43+00:00,6189942230,,"BSJP:
- NGRI
- TKUT
- RGKD"
2026-01-26 08:50:27+00:00,8230839646,antoniofernanda,Masih parahan saya 😅
2026-01-26 08:50:25+00:00,5941994125,,Info bumi longsor sampek berapa sih kira2 hhe
2026-01-26 08:50:13+00:00,8230839646,antoniofernanda,Emang parah 😂
2026-01-26 08:48:08+00:00,6266361205,rndromg,
2026-01-26 08:47:46+00:00,,,"Haloo selamat sore teman-teman MA.
Ada good news nii dari INBA University.

INBA University sudah memeliki sistem baru untuk group premium.
Jadi untuk teman-teman yang kemarin ingin join blm mendapatkan seat, sekarang silahkan amankan seat yang tersisa yaa. 

Untuk proses registrasi Mahasiswa Baru INBA University bisa lgsg japri admin yaa. Terimakasih @manuveradmin"
2026-01-26 08:43:01+00:00,6601252257,danyhamdalah,"kiri ada XL xc, pasti penjualan brutal inih"
2026-01-26 08:41:25+00:00,8093527871,,"Baguss.. 
Hold aja dulu.. 
Mana tau besok arb lagi
Wkwkkkkw"
2026-01-26 08:41:02+00:00,5753546439,Bing_Fu,Nangkep piso jatuh
2026-01-26 08:40:55+00:00,5753546439,Bing_Fu,Pas harga 50an beli ga match
2026-01-26 08:40:45+00:00,5753546439,Bing_Fu,Sama apa
2026-01-26 08:40:32+00:00,5428145225,,Tosss hahaha
2026-01-26 08:40:21+00:00,6601252257,danyhamdalah,"pagi tu, pake market order"
2026-01-26 08:40:08+00:00,5428145225,,Hadiiirr hahaha
2026-01-26 08:40:06+00:00,6601252257,danyhamdalah,"rmko liatin ges, lg terjun payung"
2026-01-26 08:40:02+00:00,5753546439,Bing_Fu,Masalah nya dijual ga match
2026-01-26 08:39:37+00:00,6601252257,danyhamdalah,"gw si cl kemaren bang, di 70an"
2026-01-26 08:38:59+00:00,5753546439,Bing_Fu,
2026-01-26 08:38:15+00:00,8430375869,babigulingguling07,MINA ARB 😂
2026-01-26 08:35:16+00:00,8093527871,,Ada yang masih megang bnbr.?
2026-01-26 08:34:58+00:00,5753546439,Bing_Fu,140lot
2026-01-26 08:34:37+00:00,6601252257,danyhamdalah,brp lot
2026-01-26 08:34:15+00:00,5753546439,Bing_Fu,Ini juga pusing
2026-01-26 08:34:03+00:00,6601252257,danyhamdalah,sebesar besarnya atuh bang😂
2026-01-26 08:04:48+00:00,6446170260,albrth_h,terus target tp berapa % bang
2026-01-26 07:58:33+00:00,2099694154,meongbae,
2026-01-26 07:42:01+00:00,6601252257,danyhamdalah,🙂🙂🙂
2026-01-26 07:41:02+00:00,6601252257,danyhamdalah,kalo udh -5% cl bang
2026-01-26 07:24:19+00:00,5753546439,Bing_Fu,
2026-01-26 07:24:19+00:00,5753546439,Bing_Fu,Sedihh
2026-01-26 07:18:50+00:00,6266361205,rndromg,Sabar dan beriman 🙌🙌🙌
2026-01-26 07:18:00+00:00,6266361205,rndromg,🔥🔥🔥
2026-01-26 07:15:35+00:00,6260411357,iyahalookk,Dah lah arb semua
2026-01-26 07:15:22+00:00,8345948587,,Aslii
2026-01-26 07:13:12+00:00,6728386888,Ry_yan33,wahahaha mina ngebor beneran😆
2026-01-26 07:10:56+00:00,8351854018,,Infonya mau nyelem kmna ini?
2026-01-26 07:00:26+00:00,6569118199,,Mulai berdarah 🥵
2026-01-26 05:49:52+00:00,8230839646,antoniofernanda,https://www.cnbcindonesia.com/research/20260126065421-128-705167/diam-diam-blackrock-borong-jutaan-saham-bumi-saat-jatuh
2026-01-26 05:40:47+00:00,6628678400,,makin dlem kakk
2026-01-26 05:36:06+00:00,1050323503,fawwaz_zay,Avg brp?
2026-01-26 05:33:51+00:00,7745253410,bassstiii,saya bang
2026-01-26 05:16:20+00:00,7269198670,Angga_ok,OASA gmn ini kak?
2026-01-26 05:12:00+00:00,6728386888,Ry_yan33,liat aja nanti sore top broker siapa kalau xl ya kita nyelem bareng lagi
2026-01-26 05:11:04+00:00,7735471089,,Wahh.. td aku beli di 480 🤣🤣.. hrs djual cepet dong y
2026-01-26 05:08:58+00:00,1050323503,fawwaz_zay,Ada yg pegang Buva?
2026-01-26 05:00:59+00:00,6728386888,Ry_yan33,kyknya mina ini bisa ke ma 50 di 440-444 baru mantul lagi historynya pun kyk gtu di ma 50 baru naik lagi
2026-01-26 04:53:55+00:00,8430375869,babigulingguling07,MINA koreksinya ngeri bgt 😅
2026-01-26 04:27:14+00:00,2099694154,meongbae,
2026-01-26 04:19:43+00:00,8348398894,,Semoga segera lekas sehat....😄
2026-01-26 04:19:25+00:00,6628678400,,
2026-01-26 04:19:08+00:00,2099694154,meongbae,
2026-01-26 04:18:45+00:00,7653991826,,Koreksi sehat😅😂
2026-01-26 04:18:41+00:00,6427123441,kidnapper55,
2026-01-26 04:14:46+00:00,5486906907,Emmmmm085,
2026-01-26 04:12:35+00:00,8348398894,,terus turun
2026-01-26 03:50:31+00:00,6189942230,,ihsg turun
2026-01-26 03:49:36+00:00,6628678400,,brms kena guyur bandarkah🙄
2026-01-26 03:49:09+00:00,5213210559,,pskt gimana om
2026-01-26 03:48:12+00:00,6266361205,rndromg,Nyentuh harusnya
2026-01-26 03:36:41+00:00,6446170260,albrth_h,apa dulu yang nyentuh
2026-01-26 03:32:11+00:00,6950222955,,Nyentuh 5000 gak itu bang kira2?
2026-01-26 03:31:29+00:00,6446170260,albrth_h,iya menyala bang portoku nyangkut di bnbr semua soalnya😂
2026-01-26 03:28:23+00:00,6266361205,rndromg,Meroket
2026-01-26 03:25:07+00:00,6950222955,,Menyala 🔥
2026-01-26 03:22:47+00:00,6446170260,albrth_h,"weh brms, antm, emas gila naiknya"
2026-01-26 02:56:07+00:00,,,
2026-01-26 02:40:28+00:00,6893702925,,bbrm mau ara tu
2026-01-26 02:29:02+00:00,5403188989,balmondsky,"buy on rumor, sell on news"
2026-01-26 02:28:54+00:00,5403188989,balmondsky,"klo mau swing, pantau jpfa, cpin, indf, menjelang ramadhan kemungkinan terbang"
2026-01-26 02:27:33+00:00,5403188989,balmondsky,"pantau smga, yelo"
2026-01-26 02:26:55+00:00,8298428880,,Masuk mana nih
2026-01-26 02:26:52+00:00,8298428880,,Info haka
2026-01-26 02:24:01+00:00,916639340,zulfany_arief,
2026-01-26 02:21:14+00:00,8298428880,,Nyangkut di 100
2026-01-26 02:21:09+00:00,8298428880,,Coal mas
2026-01-26 02:00:36+00:00,6893702925,,AYAM
2026-01-26 01:52:34+00:00,,,
2026-01-26 01:52:27+00:00,6266361205,rndromg,Loo lemes kenapa Queen 🙈🙈
2026-01-26 01:52:18+00:00,1651961540,,Gass
2026-01-26 01:52:17+00:00,1651961540,,Siyaaap
2026-01-26 01:52:09+00:00,6266361205,rndromg,Monggo voice call teman-teman
2026-01-26 01:52:00+00:00,6266361205,rndromg,Mohon maaf seminggu masih padat jadwal sayaa. ALhamdulillah sudah bisa aktif lagi hari ini
2026-01-26 01:51:10+00:00,1651961540,,😂
2026-01-26 01:51:08+00:00,1651961540,,Lemes bang
2026-01-26 01:50:52+00:00,6266361205,rndromg,Apa kabar hari ini ?
2026-01-26 01:50:46+00:00,6266361205,rndromg,Selamat pagi teman-teman MA
2026-01-26 01:49:45+00:00,5901711445,bihasann,inpo min
2026-01-25 15:57:59+00:00,1398565461,YansAlf,Wkwk kemaren juga ada yg curhat minusnya parah banget di stream 😂
2026-01-25 14:50:21+00:00,8534351579,,ISAT gimana nich
2026-01-24 14:58:30+00:00,5910375840,,
2026-01-24 11:31:51+00:00,6287384654,bayu35mob,#sahamscam
2026-01-24 11:08:59+00:00,6446170260,albrth_h,@bayu35mob tenang bang ada yang lebih parah dari kita
2026-01-24 11:02:20+00:00,6271311327,Indrakoyoroyo,Kok ngak ada BUMI 😁
2026-01-24 08:50:06+00:00,8149866417,uvusnk,misal iya ya bsjp aja wk
2026-01-24 08:46:58+00:00,5403188989,balmondsky,"naik dikit, trus kocok lagi 😂"
2026-01-24 08:43:38+00:00,8149866417,uvusnk,inet senin gimana puh
2026-01-24 07:51:52+00:00,7908129797,,6350 🤣
2026-01-24 07:51:44+00:00,7908129797,,Saham EMAS kira kira senin gmna ya ? 🥲
2026-01-24 06:26:45+00:00,5901711445,bihasann,udh hold brp lama bang
2026-01-24 06:24:25+00:00,6597954139,,
2026-01-23 23:45:07+00:00,8362823528,,
2026-01-23 15:30:03+00:00,7618804357,AngkaraWana,
2026-01-23 15:15:48+00:00,6781363386,,Saya suka arb
2026-01-23 13:53:22+00:00,8493476827,,Gimana hari senin ya?
2026-01-23 12:06:56+00:00,5879673851,,Menarik nih untuk dibahas
2026-01-23 11:51:50+00:00,8100987115,,"gua minus ga sampe 1 jeti aja pusing, apalagi ini😹"
2026-01-23 11:38:12+00:00,6984255583,,bang kalau ada masalah cerita cerita yaa
2026-01-23 11:10:58+00:00,928508109,zaki_ip,Sama bang pada merah semua hari ini
2026-01-23 10:47:07+00:00,8540635461,,Duit segitu salah masuk grup lu bro
2026-01-23 10:42:36+00:00,8296295403,Ren46u2,Avg berapa?
2026-01-23 10:41:55+00:00,5428145225,,Tossss hahahaha
2026-01-23 10:41:19+00:00,942175980,Nopriga,bukannya udah ara 2x minggu ini?
2026-01-23 10:39:15+00:00,8016860137,rijalldnx,Pake mm
2026-01-23 10:39:11+00:00,8016860137,rijalldnx,Kalo masuk jngn all in bng
2026-01-23 10:38:19+00:00,6474208429,,Gmn tangkapan teman2 saham GOLF kalau saya all in ini
2026-01-23 10:23:10+00:00,8483545969,,bagusnya nambah muatan di harga brp ya bng?
2026-01-23 10:22:54+00:00,8483545969,,mantep bngt tu bng cdia sama😭😭😭
2026-01-23 09:48:31+00:00,1398565461,YansAlf,Nembus inti bumi 🤣
2026-01-23 09:47:40+00:00,8296295403,Ren46u2,Gua di lpkr rungkad🤣
2026-01-23 09:45:54+00:00,6628678400,,Cdia inalillahi
2026-01-23 09:45:25+00:00,6628678400,,rungkadddd
2026-01-23 09:35:00+00:00,5386032364,FufuMod,
2026-01-23 09:30:23+00:00,6446170260,albrth_h,masuk japfa atau pokphand bg dijamin
2026-01-23 09:28:41+00:00,6287384654,bayu35mob,ajurr
2026-01-23 09:03:48+00:00,7147733788,html_comm,hahaha njir
2026-01-23 07:36:40+00:00,1675927701,,Makan mie dulu market lagi merah😅
2026-01-23 07:23:22+00:00,8298428880,,Info coal
2026-01-23 07:16:19+00:00,1298932848,christiannwid,
2026-01-23 07:13:09+00:00,928508109,zaki_ip,
2026-01-23 05:46:16+00:00,6781363386,,7000an cmiw
2026-01-23 05:45:21+00:00,5879673851,,"Info harga buttom nya dong, mau avgd"
2026-01-23 04:52:32+00:00,1298932848,christiannwid,Udh ke TP tadi $KUAS
2026-01-23 04:51:52+00:00,5428145225,,"Ijo, tp cuma +5% hahahaha"
2026-01-23 04:50:34+00:00,5428145225,,Bull inet buat main panjang mas
2026-01-23 04:50:05+00:00,5428145225,,Tosssss ahahahaha
2026-01-23 04:49:51+00:00,1350783211,siska_dona,"Apa itu porto...? Udah tutup apk dari pagi, dah sakit mata lihatnya 🤣🤣, mending makan siang 😄"
2026-01-23 04:47:09+00:00,1882386694,,Spill dong yg porto ny masih ijo🤣
2026-01-23 04:33:12+00:00,8149866417,uvusnk,inet meroket kah suhu?🤏
2026-01-23 04:30:57+00:00,6260411357,iyahalookk,Masuk susah keluar jg susah
2026-01-23 04:29:57+00:00,6446170260,albrth_h,elty gua bangsadd
2026-01-23 04:28:56+00:00,5843531943,ninuninuww,"lupa tp kmrn, 2 hari ini malah sakit mata 😭"
2026-01-23 04:28:19+00:00,5428145225,,Saya avgd sihhh hahaha
2026-01-23 04:21:05+00:00,5843531943,ninuninuww,"ada yg punya bull? enaknya kalo avgd range berapa ya, sakit banget mata liat bull 😭"
2026-01-23 04:11:36+00:00,2099694154,meongbae,Tutup aja apknya🤣
2026-01-23 04:02:26+00:00,5428145225,,Udahhh udah tiduuurrrrrr
2026-01-23 03:37:43+00:00,854495832,dlxyda,Serok terus uninstall aplikasi sampe akhir tahun 🙏
2026-01-23 03:37:23+00:00,8168395017,,
2026-01-23 03:37:22+00:00,8168395017,,"Rungkad di bumi,, pindah ke lpkr tapi terlalu cepat"
2026-01-23 03:36:57+00:00,5901711445,bihasann,tutor betah mantengin merah merah om
2026-01-23 03:36:03+00:00,5645215725,Kudyis13,Bakal jadi Saham FCA kategori 1
2026-01-23 03:33:56+00:00,5901711445,bihasann,😂
2026-01-23 03:33:21+00:00,1125061116,rezabactiar,yg bisa naik saham gorengan
2026-01-23 03:33:11+00:00,1125061116,rezabactiar,wkwkwkwk
2026-01-23 03:32:12+00:00,5078745631,,Udah bg udah bg ga lagi bg
2026-01-23 03:31:52+00:00,6474208429,,Kalau saham fca kurang dari 50 apa yg terjadi min?
2026-01-23 03:28:33+00:00,8599746906,,
2026-01-23 03:28:04+00:00,8093527871,,"Yang biasa trading jadi investor dadakan
Wkwkkwkkw"
2026-01-23 03:27:27+00:00,1125061116,rezabactiar,Jangan lawan arus
