date,sender_id,username,message
2026-01-28 13:23:36+00:00,8313047984,,
2026-01-28 13:09:14+00:00,6992260953,,Maju...
2026-01-28 13:07:16+00:00,6823975240,,
2026-01-28 13:01:40+00:00,7162151837,,
2026-01-28 12:59:01+00:00,1060259893,Beck_2777,
2026-01-28 12:57:39+00:00,1822217983,AlexTjoa,
2026-01-28 12:55:22+00:00,453609851,Jeri_azhari11,Dfam yudo mainin
2026-01-28 12:49:32+00:00,7176583108,,Di avg brp ms
2026-01-28 12:49:10+00:00,7176583108,,Mau analisa long masih bingung karna trmasuk emiten baru bang
2026-01-28 12:47:00+00:00,7788064691,,"sorry ni mas mas semuanya mau bertanya bolpen itu tadi mainin di DFAM juga kah? apa gmn kok ada yang bilang mainin di sana juga, setau ku dia di jast kemaren terus di wapo tadi pagi e"
2026-01-28 12:46:55+00:00,7176583108,,Kira² serok gak ya bang.. bimbang bgt wkwk😂
2026-01-28 12:32:23+00:00,6266361205,rndromg,Barisan paling depan 🙈
2026-01-28 12:30:47+00:00,6628678400,,ikotttttt King 🤣
2026-01-28 11:54:07+00:00,8430375869,babigulingguling07,
2026-01-28 11:52:07+00:00,5209230353,,Uh di CL tadi bang wkwk
2026-01-28 11:38:12+00:00,7500289200,,Cdia akan dibawa kmn ?
2026-01-28 11:37:47+00:00,7500289200,,☝️
2026-01-28 11:14:16+00:00,6266361205,rndromg,Buanyak wkwk
2026-01-28 11:09:09+00:00,1298932848,christiannwid,☝️
2026-01-28 11:08:49+00:00,7176583108,,Ada yg ngekos di CDIA gk ya.?
2026-01-28 08:41:12+00:00,1125061116,rezabactiar,Haka saham…
2026-01-28 08:32:37+00:00,6260411357,iyahalookk,Arci rebound
2026-01-28 08:18:06+00:00,1125061116,rezabactiar,
2026-01-28 08:17:57+00:00,8348398894,,Mulai membaik
2026-01-28 08:17:43+00:00,5701496355,frzarzaza,info bsjp
2026-01-28 08:17:03+00:00,1125061116,rezabactiar,Serok dong
2026-01-28 08:01:17+00:00,7826303282,,Syok banget baru buka HP. Market crash terjun bebas. Untung ga gila😩
2026-01-28 07:52:53+00:00,5645215725,Kudyis13,Liat market cap nya kecil
2026-01-28 07:52:05+00:00,5901711445,bihasann,
2026-01-28 07:48:22+00:00,8093527871,,Yang lain pada merah dia hijau sendiri wkwkkkw
2026-01-28 07:47:15+00:00,1125061116,rezabactiar,yuk
2026-01-28 07:46:34+00:00,8540635461,,Dewa tadi pagi overnya ada yg haka 2jt an lot
2026-01-28 07:42:49+00:00,7854836014,bangghajk,bumi dewa gorengan enak
2026-01-28 07:42:10+00:00,6446170260,albrth_h,cl keras
2026-01-28 07:39:40+00:00,6628678400,,iya bener
2026-01-28 07:33:17+00:00,7460693597,,yg ada barang di gorengan mending cl aja yak?
2026-01-28 07:32:39+00:00,5422099066,Reysann,siapkan uang cashh
2026-01-28 07:32:28+00:00,5422099066,Reysann,gapapa crash ampe 7000 yang penting balik lagi ke all time high lagi ihsg
2026-01-28 07:30:40+00:00,856745449,,Mungkin ga ya IHSG balik ke 7000 an
2026-01-28 07:30:33+00:00,5441005482,Gorgon76,Wkwkw
2026-01-28 07:30:32+00:00,5441005482,Gorgon76,
2026-01-28 07:27:47+00:00,6955191052,Lipooz661,Anjlokk parah
2026-01-28 07:27:16+00:00,6955191052,Lipooz661,
2026-01-28 07:26:05+00:00,7664761073,Denzraha,Selain jual ginjal solusi cari cuan buat nyetok adalah mandi lumpur di tiktok ckckck
2026-01-28 07:23:43+00:00,5901711445,bihasann,allin rata kanan xauusd
2026-01-28 07:20:24+00:00,5428145225,,Lg beralih ke crypto dulu gess hahaha
2026-01-28 07:19:50+00:00,8445985375,,😂
2026-01-28 07:16:20+00:00,7808315286,,Hhhhhh merah warna cinta 😘🤣
2026-01-28 07:15:54+00:00,1106194997,,"Biasa meskipun merah tetap semangat kerja, knp hari ini jd down mental🤣🤣"
2026-01-28 07:15:44+00:00,7808315286,,Ada juga yang gk suspen
2026-01-28 07:15:25+00:00,1106194997,,"Kerja z gak semangat bang,"
2026-01-28 07:14:48+00:00,7808315286,,Yang kerja² yang pengangguran tidur aja🤣
2026-01-28 07:14:25+00:00,5901711445,bihasann,suspen semua ya om
2026-01-28 07:14:02+00:00,8078124586,Bombom_uhuy,Audio dari Bombom
2026-01-28 07:13:48+00:00,8430375869,babigulingguling07,Kerja om
2026-01-28 07:13:38+00:00,7808315286,,Tidur² semua hari ini libur bursa🤣
2026-01-28 07:13:22+00:00,7664761073,Denzraha,Yang membutuhkan siap di jemput
2026-01-28 07:12:18+00:00,8430375869,babigulingguling07,Guys yang pinter buat meme lucu tolong dikeluarin meme memenya. Butuh hiburan ni🤒
2026-01-28 07:04:52+00:00,7664761073,Denzraha,Tuh Dada top Gainer bang ga goyah tetep kokoh😆
2026-01-28 07:03:03+00:00,5061586839,wirajaya1701,Info saham yang gacor 🤣
2026-01-28 07:02:27+00:00,1960285799,,Hari ini ada menu beli sore jual pagi teman2
2026-01-28 07:00:26+00:00,8483545969,,ihsg kesuspend kah🤣🤣
2026-01-28 06:59:18+00:00,8078124586,Bombom_uhuy,Kulo dulang ngangge bucket exca purun mas🤭
2026-01-28 06:58:48+00:00,7788064691,,mbajeng mawon mas
2026-01-28 06:57:53+00:00,7991300083,,
2026-01-28 06:57:51+00:00,7991300083,,"Ra jenak dolan, ra doyan mangan
Nek ra mbok dulang"
2026-01-28 06:57:28+00:00,6011847811,,"*BEI Sesuaikan Ketentuan Batasan Auto Rejection Bawah dan Ketentuan Penghentian Sementara Perdagangan Efek*

Dalam hal terjadi penurunan Indeks Harga Saham Gabungan (IHSG) dalam 1 (satu) Hari Bursa yang sama, Bursa melakukan tindakan sebagai berikut:

1. Trading halt selama 30 menit apabila IHSG mengalami penurunan hingga lebih dari 8% (delapan persen);
2. Trading halt selama 30 menit apabila IHSG mengalami penurunan lanjutan hingga lebih dari 15% (lima belas persen);
3. Trading suspend apabila IHSG mengalami penurunan lanjutan hingga lebih dari 20% (dua puluh persen) dengan ketentuan sebagai berikut:
* sampai akhir sesi perdagangan; atau
* lebih dari 1 (satu) sesi perdagangan setelah mendapat persetujuan atau perintah OJK

_*Disclaimer On - BRI Danareksa Sekuritas*_"
2026-01-28 06:56:56+00:00,7991300083,,Mantappp uang beku SUS
2026-01-28 06:53:55+00:00,8078124586,Bombom_uhuy,Pemalang lek
2026-01-28 06:53:09+00:00,5386032364,FufuMod,
2026-01-28 06:52:49+00:00,8362823528,,Duh ikut pusing
2026-01-28 06:52:14+00:00,5645215725,Kudyis13,Cuman indo yang trading halt
2026-01-28 06:50:16+00:00,5413882761,,rene lek jowone belah ndi
2026-01-28 06:49:57+00:00,5413882761,,"yang scalping anteng adem, udah seminggu ini libur💀"
2026-01-28 06:49:56+00:00,5386032364,FufuMod,
2026-01-28 06:49:04+00:00,8078124586,Bombom_uhuy,Mumpung nang jowo kih
2026-01-28 06:48:54+00:00,8078124586,Bombom_uhuy,Share lok om
2026-01-28 06:48:44+00:00,6266361205,rndromg,Infoo ngopi aja guys kuy
2026-01-28 06:48:42+00:00,8513758525,,Mantapp
2026-01-28 06:48:17+00:00,6266361205,rndromg,Ladalaaahh
2026-01-28 06:48:14+00:00,6266361205,rndromg,🤣🤣🤣
2026-01-28 06:47:09+00:00,6260411357,iyahalookk,Dr pada terjung payung
2026-01-28 06:47:07+00:00,1398565461,YansAlf,Berikut respon pihak BEI dan lembaga terkait
2026-01-28 06:47:03+00:00,6260411357,iyahalookk,Mending gini dlu deh
2026-01-28 06:47:02+00:00,1106194997,,Ayo klu mau makan yg belum hbis silahkan makan dlu🤣🤣
2026-01-28 06:46:58+00:00,1866882666,,
2026-01-28 06:46:43+00:00,1838751225,Oldschool242,Lama lama aja
2026-01-28 06:46:28+00:00,6260411357,iyahalookk,Libur bersama
2026-01-28 06:46:24+00:00,7130238029,,Oalah
2026-01-28 06:46:19+00:00,1866882666,,30 menit
2026-01-28 06:46:09+00:00,7130238029,,berapa lama biasanya klo kasusnya gini ya?
2026-01-28 06:45:57+00:00,1106194997,,Bawa istrihat dlu🤣🤣
2026-01-28 06:45:57+00:00,8430375869,babigulingguling07,Trading halt
2026-01-28 06:45:40+00:00,1047551061,Alajjjja,halt guys
2026-01-28 06:45:39+00:00,6306945635,ssssheessh,halt
2026-01-28 06:45:39+00:00,1298932848,christiannwid,HALT
2026-01-28 06:45:35+00:00,7130238029,,anjir
2026-01-28 06:45:34+00:00,6306945635,ssssheessh,full suspend
2026-01-28 06:45:29+00:00,8078124586,Bombom_uhuy,Ini full suspend yah
2026-01-28 06:45:21+00:00,1398565461,YansAlf,Full suspend
2026-01-28 06:44:52+00:00,5645215725,Kudyis13,Hahaha trading halt
2026-01-28 06:44:14+00:00,8230839646,antoniofernanda,Selamat
2026-01-28 06:43:50+00:00,469858838,,Trading halt
2026-01-28 06:43:44+00:00,469858838,,Suspend
2026-01-28 06:43:23+00:00,8230839646,antoniofernanda,"Tinggal 0,1 persen lagi ambyar"
2026-01-28 06:40:40+00:00,5428145225,,Yg punya cash enak banget ini serok haha
2026-01-28 06:40:04+00:00,5428145225,,Otw -8% gesss hahahaha
2026-01-28 06:36:29+00:00,6601252257,danyhamdalah,"om gmn om, 😭😭😭"
2026-01-28 06:32:13+00:00,7664761073,Denzraha,"Yang hijau murni sekarang adalah tumbuhan, porto gaib semua 🤣"
2026-01-28 06:31:28+00:00,1106194997,,"Sudah bang, jgn lama-lama mengheningkan cipta nya bang, air mata jatuh terus nih🤣🤣🤣"
2026-01-28 06:30:10+00:00,7664761073,Denzraha,Mengheningkan cipta di mulai
2026-01-28 06:29:35+00:00,1106194997,,"Jgn bang itu, aset berharga sekali😅😅😅"
2026-01-28 06:29:21+00:00,6266361205,rndromg,Yg punyaa cash jadi king
2026-01-28 06:28:57+00:00,7664761073,Denzraha,"Jual ginjal buat serok, udah cuan beli lagi ginjal nya"
2026-01-28 06:27:20+00:00,6266361205,rndromg,Cuma bisa sabar wkwk
2026-01-28 06:26:29+00:00,6266361205,rndromg,🤣🤣🤣
2026-01-28 06:24:51+00:00,1106194997,,"Enaknya seperti ini, kopi smbil rokok bang, tpi apalah daya air mata keluar sendiri 🤣🤣"
2026-01-28 06:23:51+00:00,6266361205,rndromg,MArket lagi  crash enaknya ngapain gais ?
2026-01-28 06:23:33+00:00,6266361205,rndromg,"Halo teman-teman MA.
Silahkan yang mau buka akun sekuritas mirae.
Untuk mempermudah transaksi teman-teman"
2026-01-28 05:23:49+00:00,8348398894,,https://id.tradingview.com/news/kontan:95ed8dd6b87ea:0/
2026-01-28 04:47:25+00:00,8016860137,rijalldnx,Minus kah bang
2026-01-28 04:38:27+00:00,7503448933,,Cut loss ya berati bang
2026-01-28 04:37:40+00:00,8016860137,rijalldnx,Iya
2026-01-28 04:37:18+00:00,7503448933,,Izin bang bantu Jawab dong ini besok udah suspend ya berarti kalaw gak jual hangus ya uang nya🙏
2026-01-28 04:36:32+00:00,1502136078,tasilham2000,Kebijakan baru apa bang? Soalnya belum update berita
2026-01-28 04:35:27+00:00,2099694154,meongbae,Ayo nyanyi dulu😁
2026-01-28 04:34:27+00:00,8176709032,Luksky79,8% yaa bakal di trading halt
2026-01-28 04:34:18+00:00,1502136078,tasilham2000,"Lah, ada apa ini? Kok semua saham merah?"
2026-01-28 04:34:09+00:00,1679331607,Rohmanrindianto,Belum tapi dikit lagi
2026-01-28 04:33:48+00:00,5645215725,Kudyis13,Harusnya iya soalnya lebih dari -5%
2026-01-28 04:32:55+00:00,8176709032,Luksky79,ini bakal trading halt ga ya kira kira
2026-01-28 04:31:59+00:00,5645215725,Kudyis13,Lah baru bangun
2026-01-28 04:28:17+00:00,6797516069,,rebound ya ihsg
2026-01-28 04:26:43+00:00,8540635461,,Sebenernya udah ada sinyal sih dari senior” pasar modal klo Q1 itu biasanya IHSG gak perfom karna sering ada kebijakan” baru 🫠 tapi yaa gtu deh serung lupa klo liat orang profit
2026-01-28 04:26:09+00:00,161936288,Finafatmasari,"PROMO PEMBUKAAN AKUN MIRAE ASSET SEKURITAS

TIME TO SEROK SEROK SAHAM

Bagi member yang mau membuka akun di Mirae Asset Sekuritas bisa langsung kontak saya yaa 

berikut link pendaftarannya jika ada kesulitan bisa info ke saya,  
jika sudah melakukan pengisian bisa konfirmasi ke saya nama lengkap dan nomor HP ya   

https://login.miraeasset.co.id/registration/oe?referralcode=3102461 

MIN. Deposit 5 jt (biasanya wajib 10jt)
Fee 0.15%/0.25% (negotiable) 
Infosaham dari tim research mirae asset setiap pagi"
2026-01-28 04:23:45+00:00,1572817186,,ijin save bang 😁🙏
2026-01-28 04:22:17+00:00,8230839646,antoniofernanda,"Kok kayaknya rebound ya? Tadi minus 7.9% sekarang 7,6%"
2026-01-28 04:20:26+00:00,1465328724,,Perkiraan buat besok gimana temaaannn ??
2026-01-28 04:09:03+00:00,7044871404,,Fore
2026-01-28 04:01:48+00:00,6797516069,,banyakin doa yuk
2026-01-28 04:00:51+00:00,6551758357,Akunku69,Beriman semuanyaaaaa
2026-01-28 03:58:22+00:00,6601252257,danyhamdalah,jirr🥶🥶🥶🥶
2026-01-28 03:58:20+00:00,5428145225,,Hahaha tiatii gesss lg kondisi gini jgn salah masuk dan jgn salah keluar
2026-01-28 03:52:12+00:00,8016860137,rijalldnx,Shessss dada masuk top gainer🥶😹
2026-01-28 03:51:25+00:00,6797516069,,trading halt kah
2026-01-28 03:50:29+00:00,6601252257,danyhamdalah,gw ijo ni
2026-01-28 03:47:21+00:00,1398565461,YansAlf,😂
2026-01-28 03:46:10+00:00,6601252257,danyhamdalah,pensi aja pensi
2026-01-28 03:45:24+00:00,6601252257,danyhamdalah,haduhhh
2026-01-28 03:45:19+00:00,6601252257,danyhamdalah,semua bilang gitu
2026-01-28 03:45:11+00:00,6601252257,danyhamdalah,cring jadi gembel
2026-01-28 03:45:04+00:00,8445985375,,😂
2026-01-28 03:42:27+00:00,8029998282,,Cringggg jadi gembell
2026-01-28 03:39:26+00:00,6446170260,albrth_h,gua temenin
2026-01-28 03:33:11+00:00,5053450796,ikaRsari,dah gak usah dilihat utk berapa hari kdepan.. biar gk speneng
2026-01-28 03:32:29+00:00,7653991826,,Koreksi sehat😊
2026-01-28 03:30:22+00:00,8348398894,,
2026-01-28 03:28:14+00:00,8348398894,,efek MSCI membekukan evaluasi saham RI benar benar terasa.
2026-01-28 03:26:15+00:00,8029998282,,Bentar lagi tumbang gua
2026-01-28 03:24:37+00:00,8348398894,,https://id.tradingview.com/news/kontan:95ed8dd6b87ea:0/
2026-01-28 03:22:38+00:00,7460693597,,ada yg masuk zata?
2026-01-28 03:05:35+00:00,856745449,,Paling besar PTRO ya?
2026-01-28 02:53:59+00:00,6628678400,,ptro kahhh
2026-01-28 02:52:51+00:00,1147246541,,Ada yang lebih parah ternyata 🗿
2026-01-28 02:52:35+00:00,6474208429,,Cek golf gan potensi bagus ambil di harga arb
2026-01-28 02:52:31+00:00,5428145225,,Makkkkk hahahaha
2026-01-28 02:52:11+00:00,6446170260,albrth_h,itu yang 83% apaan cok
2026-01-28 02:50:47+00:00,8126863401,,Terimakasih market untuk pagi ini
2026-01-28 02:49:25+00:00,8176709032,Luksky79,masih tak pantau sambil ngopi ini😅
2026-01-28 02:48:48+00:00,6446170260,albrth_h,10 tahun lagi bang
2026-01-28 02:48:36+00:00,6446170260,albrth_h,"iya makanya langsung keluar semua dah, lagian salah juga udah deket msci pasti holder awal udah exit"
2026-01-28 02:48:35+00:00,1117664772,Bharamian,"Boro2 bumi mau ke 5.000

Balik ke 400an aj kyknya susah dah"
2026-01-28 02:47:53+00:00,6628678400,,
2026-01-28 02:47:51+00:00,1117664772,Bharamian,"Koreksinya sehat,,,manusianya gak sehat"
2026-01-28 02:47:39+00:00,6628678400,,karna merka kandidat msci🤣
2026-01-28 02:47:26+00:00,2099694154,meongbae,
2026-01-28 02:46:57+00:00,6446170260,albrth_h,ada tapi ga separah bumi dan ptro
2026-01-28 02:45:44+00:00,1430922669,,Dewa masih ada kemungkinan turun lagi ga ya?
2026-01-28 02:45:19+00:00,6446170260,albrth_h,"masih untung gua masuk dewa anjir bukan bumi,
kayanya bakal arb berjilid jilid itu bumi😂"
2026-01-28 02:44:24+00:00,6628678400,,gubernur binya baru kak sm ada perturan msci jadi anjlok dulu
2026-01-28 02:43:52+00:00,1369030178,,
2026-01-28 02:43:42+00:00,5901711445,bihasann,menyalaaa semua😂
2026-01-28 02:42:26+00:00,6944983422,,https://www.idxchannel.com/market-news/peringatan-terbaru-dari-msci-bekukan-kenaikan-bobot-dan-penambahan-saham-indonesia
2026-01-28 02:42:10+00:00,1397964570,supergky,Ihsg e kenapa ini
2026-01-28 02:40:57+00:00,5424000211,giantydepoy,
2026-01-28 02:39:57+00:00,1117664772,Bharamian,Bumi dah -10 juta 😊
2026-01-28 02:37:29+00:00,1227772445,,delay
2026-01-28 02:34:32+00:00,8465008433,,stockbit eror kah?
2026-01-28 02:34:27+00:00,8465008433,,weh gua topup ko ga masuk ke rdn
2026-01-28 02:34:12+00:00,6984255583,,kuat kan doa gaiss
2026-01-28 02:34:11+00:00,6446170260,albrth_h,hilang sudah profit profitku
2026-01-28 02:33:58+00:00,6446170260,albrth_h,😁
2026-01-28 02:32:44+00:00,8149866417,uvusnk,menyala rabu pagikuu☺️😭
2026-01-28 02:31:51+00:00,6628678400,,skrnh malah minus bang?😭
2026-01-28 02:29:27+00:00,6446170260,albrth_h,udah dijual bulan lalu buat beli dewa
2026-01-28 02:28:04+00:00,8483545969,,iyaa bang iseng waktu itu beli emas didana
2026-01-28 02:27:57+00:00,7991300083,,serok terus habiskan uang yang ada wkwkwkw
2026-01-28 02:27:35+00:00,7400618419,,oww msci
2026-01-28 02:26:37+00:00,6446170260,albrth_h,bangsat duit mending buat bayar kuliah cok malah longsor ihsg
2026-01-28 02:24:54+00:00,1267150072,tempeeeeeest,"*BREAKING NEWS‼️ : IHSG POTENSIAL BREAKDOWN CUKUP SIGNIFIKAN*

*BAD NEWS : MSCI Hentikan Inklusi Indonesia (Interim Freeze) Market Update*
1. MSCI tidak akan merubah komposisi saham di Februari ini (Dampak : BUMI PTRO potensial turun)
2. MSCI menyebut investor global tidak percaya dengan data kepemilikan saham di KSEI/IDX ( governance risk )
3. Jika sampai MEI tidak ada perbaikan, maka indonesia akan turun kasta dari Emerging Market ke Frontier Market (Dampak: potensial outflow lebih dari 150Triliun terdampak ke semua saham penghuni MSCI

Strategi : Wait & See

*_Disclaimer On_*"
2026-01-28 02:24:07+00:00,8093527871,,Ini aplikasi dana ya
2026-01-28 02:23:36+00:00,5441005482,Gorgon76,"simpel nya IHSG turun karena banyak yang jual NAIK karena banyak yang beli wkwkw begitu juga saham saham indo, sekali di pom pom pasti akan naik karena orang Indonesia suka ikut ikutan"
2026-01-28 02:23:25+00:00,6984255583,,"warga bumi itu enak di tonton gais,apalgi pas terjun kyk gni😭"
2026-01-28 02:23:12+00:00,8483545969,,tinggal ini yang ijo😭😭
2026-01-28 02:22:54+00:00,6984255583,,nitip jga
2026-01-28 02:22:48+00:00,1267150072,tempeeeeeest,https://www.cnbcindonesia.com/market/20260128085331-17-705871/breaking-news-ihsg-ambruk-68-pagi-ini
2026-01-28 02:22:33+00:00,8093527871,,Msci efek
2026-01-28 02:21:50+00:00,6628678400,,ga. uma bumi 🤣
2026-01-28 02:21:44+00:00,5441005482,Gorgon76,IHSG gak ada hubungannya dengan trum ya kakak kakak
2026-01-28 02:19:52+00:00,7400618419,,"tolong ada yg bisa jelasin anjlok diawal karena apa?
apakah trump berulah lagi?"
2026-01-28 02:18:51+00:00,6474208429,,Keluar dari bumi sekarang gak sehat
2026-01-28 02:18:22+00:00,6984255583,,"untung dah cl bumi co,selamet dri bencana aku😭"
2026-01-28 02:17:44+00:00,6984255583,,"alhamdulillah saya nyerok buva,gtau nih jdi cacing apa naga"
2026-01-28 02:17:41+00:00,5428145225,,Efek sentimen pasar terhadap wakil gubernur BI yg baru berpengaruh ke pelemahan di IHSG dan pelemahan pada rupiah
2026-01-28 02:16:44+00:00,8093527871,,Buy malah loading
2026-01-28 02:16:37+00:00,8540635461,,Rumor pak purbaya mau di lengserin apakah benar dengan pertanda market crash ini 🫠
2026-01-28 02:16:36+00:00,6628678400,,masalahnya udh nya gkut smua😭😭🤣🤣
2026-01-28 02:16:12+00:00,1866882666,,Avgd aja guys
2026-01-28 02:16:04+00:00,6984255583,,good time to buy yng punya uang lebih mmpung diskon haha
2026-01-28 02:14:06+00:00,7908129797,,Yg mau msci blm bangkit
2026-01-28 02:13:51+00:00,7908129797,,Towr perlahan nanjak
2026-01-28 02:13:29+00:00,1845668474,Docniz17,Mari menangis berjamaah..😭
2026-01-28 02:11:23+00:00,8442512798,,Mpix gimna ndar avg 125
2026-01-28 02:10:21+00:00,6260411357,iyahalookk,Eh pagi nya anjlok
2026-01-28 02:10:16+00:00,6260411357,iyahalookk,Kmrn aja mau tutup masih bagus saham naik
2026-01-28 02:09:59+00:00,6260411357,iyahalookk,Ga ada yg bisa perkiraaan bang klo kaya gini
2026-01-28 02:09:42+00:00,1430922669,,Kira' bsk turun lagi ga ya?
2026-01-28 02:08:52+00:00,6628678400,,jgn cl
2026-01-28 02:08:50+00:00,6628678400,,biarkan pulih dulu
2026-01-28 02:08:45+00:00,6628678400,,yg uang dingin
2026-01-28 02:08:38+00:00,6628678400,,hold aja gais
2026-01-28 02:08:31+00:00,1050323503,fawwaz_zay,Benerr
2026-01-28 02:08:24+00:00,6260411357,iyahalookk,Dah tunggu membaik aja
2026-01-28 02:08:19+00:00,6260411357,iyahalookk,Jangan cl gais
2026-01-28 02:08:08+00:00,921586938,,Help transfer ke rdn jago kok blm masuk2 yaa
2026-01-28 02:07:12+00:00,1866882666,,Mines² portoku 😭
2026-01-28 02:06:52+00:00,6260411357,iyahalookk,🥴🥴
2026-01-28 02:06:50+00:00,7908129797,,Enak bgt yg serokkk
2026-01-28 02:06:49+00:00,6260411357,iyahalookk,Mental terguncanggg ini
2026-01-28 02:06:46+00:00,7908129797,,Anjirrr
2026-01-28 02:06:40+00:00,5801223140,,Ishg crash kah ?
2026-01-28 02:06:34+00:00,6569118199,,Iya bang hapus dulu aplikasi nya😂
2026-01-28 02:06:29+00:00,7991300083,,kata orang2 koreksi sehat..sehat matamu wkwkwk
2026-01-28 02:06:09+00:00,6260411357,iyahalookk,dah ga usah beli apa apa
2026-01-28 02:05:14+00:00,1786920658,,Pingsan dlu ahhh😂
2026-01-28 02:05:07+00:00,6628678400,,apaapan ini😭😭😭
2026-01-28 02:05:00+00:00,6628678400,,yaAllah
2026-01-28 02:04:35+00:00,1125743284,Yoku2306,🤣🤣🤣🤣
2026-01-28 02:03:11+00:00,5403734971,yopss3390,🤣🤣
2026-01-28 02:03:08+00:00,5403734971,yopss3390,Kepala cenat cenut
2026-01-28 02:03:00+00:00,7908129797,,Toloonnggg
2026-01-28 02:02:58+00:00,7908129797,,Towrkuuuuu
2026-01-28 02:02:54+00:00,7908129797,,Anjueng
2026-01-28 02:02:51+00:00,7908129797,,Bumi arb
2026-01-28 02:02:51+00:00,5422099066,Reysann,Asuu apa ini cok ihsg
2026-01-28 02:02:38+00:00,6569118199,,Semuanya
2026-01-28 02:02:34+00:00,6628678400,,emua woyyy
